scenario,probability,case,case_name,duration_h,start,direction,F_PHYS_MW,F_RM_MW,retained_ratio,loss_MW,baseline_window_avg_MW,base_p2a_tau_MW,base_h2_prev_kg,base_used_matching_margin_tau_MW,base_available_matching_headroom_tau_MW
6,0.076335877863,1,MONTHLY,12,673,INC,0.0888255836,0.0888255836,1.0000000000,-0.0000000000,104.5137695615,105.8714240000,10260.0544766410,5.5274368930,9.5190188930
6,0.076335877863,1,MONTHLY,12,673,DEC,0.4441291689,0.4441291689,1.0000000000,0.0000000000,104.5137695615,105.8714240000,10260.0544766410,5.5274368930,9.5190188930
6,0.076335877863,1,MONTHLY,12,679,INC,0.0888255836,0.0888255836,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10095.7836633002,5.5576326818,11.8889333396
6,0.076335877863,1,MONTHLY,12,679,DEC,0.3997163771,0.3997163771,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10095.7836633002,5.5576326818,11.8889333396
6,0.076335877863,1,MONTHLY,12,685,INC,0.0888255836,0.0888255836,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10406.6669666366,5.5576326818,254.5108143396
6,0.076335877863,1,MONTHLY,12,685,DEC,0.3553035853,0.3553035853,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10406.6669666366,5.5576326818,254.5108143396
6,0.076335877863,1,MONTHLY,12,691,INC,0.0888255836,0.0888255836,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10717.5502699730,5.5576326818,114.1734443396
6,0.076335877863,1,MONTHLY,12,691,DEC,0.3108907934,0.3108907934,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10717.5502699730,5.5576326818,114.1734443396
6,0.076335877863,1,MONTHLY,24,1,INC,17.6961094798,17.6961094798,1.0000000000,0.0000000000,89.6310924460,89.6310924460,13515.5000000000,4.9957722802,56.6862558342
6,0.076335877863,1,MONTHLY,24,1,DEC,38.7866249604,38.7866249604,1.0000000000,0.0000000000,89.6310924460,89.6310924460,13515.5000000000,4.9957722802,56.6862558342
6,0.076335877863,1,MONTHLY,24,7,INC,17.6961094798,17.6961094798,1.0000000000,0.0000000000,89.0988527422,89.6310924460,12925.3739398507,4.9957722802,79.8612068342
6,0.076335877863,1,MONTHLY,24,7,DEC,36.7686169142,36.7686169142,1.0000000000,0.0000000000,89.0988527422,89.6310924460,12925.3739398507,4.9957722802,79.8612068342
6,0.076335877863,1,MONTHLY,24,13,INC,17.6961094798,17.6961094798,1.0000000000,0.0000000000,87.7385292140,89.6310924460,12335.2478797013,4.9957722802,93.2108748342
6,0.076335877863,1,MONTHLY,24,13,DEC,33.9270023904,33.9270023904,1.0000000000,0.0000000000,87.7385292140,89.6310924460,12335.2478797013,4.9957722802,93.2108748342
6,0.076335877863,1,MONTHLY,24,19,INC,17.6961094798,17.6961094798,1.0000000000,-0.0000000000,86.7467826025,89.6310924460,11745.1218195519,4.9957722802,64.4299038342
6,0.076335877863,1,MONTHLY,24,19,DEC,31.4437803616,31.4437803616,1.0000000000,0.0000000000,86.7467826025,89.6310924460,11745.1218195519,4.9957722802,64.4299038342
6,0.076335877863,1,MONTHLY,24,169,INC,0.2656495282,0.2656495282,1.0000000000,0.0000000000,101.8261614423,107.0615523976,24200.0296974451,5.3808087372,106.4297963396
6,0.076335877863,1,MONTHLY,24,169,DEC,74.8848184997,74.8848184997,1.0000000000,0.0000000000,101.8261614423,107.0615523976,24200.0296974451,5.3808087372,106.4297963396
6,0.076335877863,1,MONTHLY,24,175,INC,0.2656495282,0.2656495282,1.0000000000,0.0000000000,99.4874929875,107.0615523976,25129.7843885601,5.3808087372,115.1182613396
6,0.076335877863,1,MONTHLY,24,175,DEC,74.8848184997,74.8848184997,1.0000000000,0.0000000000,99.4874929875,107.0615523976,25129.7843885601,5.3808087372,115.1182613396
6,0.076335877863,1,MONTHLY,24,181,INC,0.2656495282,0.2656495282,1.0000000000,0.0000000000,97.1488245327,107.0615523976,26059.5390796751,5.3808087372,50.6855993396
6,0.076335877863,1,MONTHLY,24,181,DEC,74.8848184997,74.8848184997,1.0000000000,0.0000000000,97.1488245327,107.0615523976,26059.5390796751,5.3808087372,50.6855993396
6,0.076335877863,1,MONTHLY,24,187,INC,9.6203233474,9.6203233474,1.0000000000,0.0000000000,97.7068785784,97.7068785784,25966.4694642274,5.1741652823,108.3181567039
6,0.076335877863,1,MONTHLY,24,187,DEC,76.5051279887,76.5051279887,1.0000000000,0.0000000000,97.7068785784,97.7068785784,25966.4694642274,5.1741652823,108.3181567039
6,0.076335877863,1,MONTHLY,24,337,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,4745.3047408529,4.9266425468,42.1726355468
6,0.076335877863,1,MONTHLY,24,337,DEC,25.1154882266,25.1154882266,1.0000000000,0.0000000000,98.7518250000,98.7518250000,4745.3047408529,4.9266425468,42.1726355468
6,0.076335877863,1,MONTHLY,24,343,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,5943.1005317421,4.9266425468,4.9266425468
6,0.076335877863,1,MONTHLY,24,343,DEC,28.2983385880,28.2983385880,1.0000000000,0.0000000000,98.7518250000,98.7518250000,5943.1005317421,4.9266425468,4.9266425468
6,0.076335877863,1,MONTHLY,24,349,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,7140.8963226313,4.9266425468,103.3327945468
6,0.076335877863,1,MONTHLY,24,349,DEC,31.4514337310,31.4514337342,1.0000000001,-0.0000000032,98.7518250000,98.7518250000,7140.8963226313,4.9266425468,103.3327945468
6,0.076335877863,1,MONTHLY,24,355,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,8338.6921135205,4.9266425468,107.5096655468
6,0.076335877863,1,MONTHLY,24,355,DEC,34.6045288740,34.6045288740,1.0000000000,0.0000000000,98.7518250000,98.7518250000,8338.6921135205,4.9266425468,107.5096655468
6,0.076335877863,1,MONTHLY,24,505,INC,0.0888255836,0.0888255836,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,1714.2471872257,5.5576326818,58.5159743396
6,0.076335877863,1,MONTHLY,24,505,DEC,2.3276993366,2.3276993366,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,1714.2471872257,5.5576326818,58.5159743396
6,0.076335877863,1,MONTHLY,24,511,INC,0.0888255836,0.0888255836,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,2025.1304905620,5.5576326818,62.9413703396
6,0.076335877863,1,MONTHLY,24,511,DEC,2.3276993366,2.3276993366,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,2025.1304905620,5.5576326818,62.9413703396
6,0.076335877863,1,MONTHLY,24,517,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2336.0137938983,5.5576326818,242.3408873396
6,0.076335877863,1,MONTHLY,24,517,DEC,2.3276993366,2.3276993366,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2336.0137938983,5.5576326818,242.3408873396
6,0.076335877863,1,MONTHLY,24,523,INC,0.0888255836,0.0888255836,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,2646.8970972347,5.5576326818,148.0519043396
6,0.076335877863,1,MONTHLY,24,523,DEC,2.3276993366,2.3276993366,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2646.8970972347,5.5576326818,148.0519043396
6,0.076335877863,1,MONTHLY,24,673,INC,0.0888255836,0.0888255836,1.0000000000,-0.0000000000,105.8760729518,105.8714240000,10260.0544766410,5.5274368930,9.5190188930
6,0.076335877863,1,MONTHLY,24,673,DEC,0.1776517926,0.1776517926,1.0000000000,0.0000000000,105.8760729518,105.8714240000,10260.0544766410,5.5274368930,9.5190188930
6,0.076335877863,1,MONTHLY,24,679,INC,0.0888255836,0.0888255836,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10095.7836633002,5.5576326818,11.8889333396
6,0.076335877863,1,MONTHLY,24,679,DEC,0.1554453967,0.1554453967,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10095.7836633002,5.5576326818,11.8889333396
6,0.076335877863,1,MONTHLY,24,685,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10406.6669666366,5.5576326818,254.5108143396
6,0.076335877863,1,MONTHLY,24,685,DEC,0.1332390008,0.1332390008,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10406.6669666366,5.5576326818,254.5108143396
6,0.076335877863,1,MONTHLY,24,691,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10717.5502699730,5.5576326818,114.1734443396
6,0.076335877863,1,MONTHLY,24,691,DEC,0.1110326049,0.1110326049,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10717.5502699730,5.5576326818,114.1734443396
6,0.076335877863,2,HOURLY,1,1,INC,17.6961218302,17.6961218302,1.0000000000,0.0000000000,89.6310800956,89.6310800956,13515.5000000000,4.9957599298,56.6862558342
6,0.076335877863,2,HOURLY,1,1,DEC,87.2367995953,87.2367995953,1.0000000000,0.0000000000,89.6310800956,89.6310800956,13515.5000000000,4.9957599298,56.6862558342
6,0.076335877863,2,HOURLY,1,7,INC,17.6961220884,17.6961220884,1.0000000000,0.0000000000,89.6310798374,89.6310798374,12925.4171654067,4.9957598587,79.8612070213
6,0.076335877863,2,HOURLY,1,7,DEC,87.2367993371,87.2367993371,1.0000000000,0.0000000000,89.6310798374,89.6310798374,12925.4171654067,4.9957598587,79.8612070213
6,0.076335877863,2,HOURLY,1,13,INC,17.6961218302,17.6961218302,1.0000000000,0.0000000000,89.6310800956,89.6310800956,12335.3342840329,4.9957599298,93.2108748342
6,0.076335877863,2,HOURLY,1,13,DEC,87.2367995953,87.2367995953,1.0000000000,0.0000000000,89.6310800956,89.6310800956,12335.3342840329,4.9957599298,93.2108748342
6,0.076335877863,2,HOURLY,1,19,INC,17.6961218302,17.6961218302,1.0000000000,0.0000000000,89.6310800956,89.6310800956,11745.2514494395,4.9957599298,64.4299038342
6,0.076335877863,2,HOURLY,1,19,DEC,87.2367995953,87.2367995953,1.0000000000,0.0000000000,89.6310800956,89.6310800956,11745.2514494395,4.9957599298,64.4299038342
6,0.076335877863,2,HOURLY,1,169,INC,0.2656618787,0.2656618787,1.0000000000,0.0000000000,107.0615400471,107.0615400471,24201.2449872248,5.3807963867,106.4297963396
6,0.076335877863,2,HOURLY,1,169,DEC,104.6672595468,104.6672595468,1.0000000000,0.0000000000,107.0615400471,107.0615400471,24201.2449872248,5.3807963867,106.4297963396
6,0.076335877863,2,HOURLY,1,175,INC,0.2656618787,0.2656618787,1.0000000000,0.0000000000,107.0615400471,107.0615400471,25131.0429038958,5.3807963867,115.1182613396
6,0.076335877863,2,HOURLY,1,175,DEC,104.6672595468,104.6672595468,1.0000000000,0.0000000000,107.0615400471,107.0615400471,25131.0429038958,5.3807963867,115.1182613396
6,0.076335877863,2,HOURLY,1,181,INC,0.2656618787,0.2656618787,1.0000000000,-0.0000000000,107.0615400471,107.0615400471,26060.8408205668,5.3807963867,50.6855993396
6,0.076335877863,2,HOURLY,1,181,DEC,104.6672595468,104.6672595468,1.0000000000,0.0000000000,107.0615400471,107.0615400471,26060.8408205668,5.3807963867,50.6855993396
6,0.076335877863,2,HOURLY,1,187,INC,9.6224470236,9.6224470236,1.0000000000,0.0000000000,97.7047549022,97.7047549022,25967.7843008538,5.1741062931,108.3202213909
6,0.076335877863,2,HOURLY,1,187,DEC,95.3104744019,95.3104744019,1.0000000000,0.0000000000,97.7047549022,97.7047549022,25967.7843008538,5.1741062931,108.3202213909
6,0.076335877863,2,HOURLY,1,337,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,4952.7330965134,4.9066842858,42.1526772858
6,0.076335877863,2,HOURLY,1,337,DEC,96.3575444997,96.3575444997,1.0000000000,0.0000000000,98.7518250000,98.7518250000,4952.7330965134,4.9066842858,42.1526772858
6,0.076335877863,2,HOURLY,1,343,INC,8.5753769258,5.5802973710,0.6507349379,2.9950795548,98.7518250000,98.7518250000,6223.7388952828,4.9066842858,4.9066842858
6,0.076335877863,2,HOURLY,1,343,DEC,96.3575444997,96.3575444997,1.0000000000,-0.0000000000,98.7518250000,98.7518250000,6223.7388952828,4.9066842858,4.9066842858
6,0.076335877863,2,HOURLY,1,349,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,7494.7446940523,4.9066842858,103.3128362858
6,0.076335877863,2,HOURLY,1,349,DEC,96.3575444997,96.3575444997,1.0000000000,0.0000000000,98.7518250000,98.7518250000,7494.7446940523,4.9066842858,103.3128362858
6,0.076335877863,2,HOURLY,1,355,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,8765.7504928217,4.9066842858,107.4897072858
6,0.076335877863,2,HOURLY,1,355,DEC,96.3575444997,96.3575444997,1.0000000000,0.0000000000,98.7518250000,98.7518250000,8765.7504928217,4.9066842858,107.4897072858
6,0.076335877863,2,HOURLY,1,505,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,1714.2471872258,5.5576326818,58.5159743396
6,0.076335877863,2,HOURLY,1,505,DEC,42.6987270055,28.2681665863,0.6620376899,14.4305604192,107.2383763422,107.2383763422,1714.2471872258,5.5576326818,58.5159743396
6,0.076335877863,2,HOURLY,1,511,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2025.1304905621,5.5576326818,62.9413703396
6,0.076335877863,2,HOURLY,1,511,DEC,42.6987270055,28.2681665863,0.6620376899,14.4305604192,107.2383763422,107.2383763422,2025.1304905621,5.5576326818,62.9413703396
6,0.076335877863,2,HOURLY,1,517,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2336.0137938985,5.5576326818,242.3408873396
6,0.076335877863,2,HOURLY,1,517,DEC,42.6987270055,28.2681665863,0.6620376899,14.4305604192,107.2383763422,107.2383763422,2336.0137938985,5.5576326818,242.3408873396
6,0.076335877863,2,HOURLY,1,523,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2646.8970972348,5.5576326818,148.0519043396
6,0.076335877863,2,HOURLY,1,523,DEC,42.6987270055,28.2681665863,0.6620376899,14.4305604192,107.2383763422,107.2383763422,2646.8970972348,5.5576326818,148.0519043396
6,0.076335877863,2,HOURLY,1,673,INC,1.4557779258,1.4557779258,1.0000000000,0.0000000000,105.8714240000,105.8714240000,10260.0544766408,5.5274368930,9.5190188930
6,0.076335877863,2,HOURLY,1,673,DEC,31.2177513884,16.4030861493,0.5254409885,14.8146652391,105.8714240000,105.8714240000,10260.0544766408,5.5274368930,9.5190188930
6,0.076335877863,2,HOURLY,1,679,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10095.7836633001,5.5576326818,11.8889333396
6,0.076335877863,2,HOURLY,1,679,DEC,0.5097595184,0.5097595184,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10095.7836633001,5.5576326818,11.8889333396
6,0.076335877863,2,HOURLY,1,685,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10406.6669666364,5.5576326818,254.5108143396
6,0.076335877863,2,HOURLY,1,685,DEC,0.5097595184,0.5097595184,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10406.6669666364,5.5576326818,254.5108143396
6,0.076335877863,2,HOURLY,1,691,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10717.5502699728,5.5576326818,114.1734443396
6,0.076335877863,2,HOURLY,1,691,DEC,0.5097595185,0.5097595185,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10717.5502699728,5.5576326818,114.1734443396
6,0.076335877863,2,HOURLY,4,1,INC,17.6961218302,17.6961218302,1.0000000000,0.0000000000,89.6310800956,89.6310800956,13515.5000000000,4.9957599298,56.6862558342
6,0.076335877863,2,HOURLY,4,1,DEC,87.2367995953,87.2367995953,1.0000000000,-0.0000000000,89.6310800956,89.6310800956,13515.5000000000,4.9957599298,56.6862558342
6,0.076335877863,2,HOURLY,4,7,INC,17.6961218302,17.6961218302,1.0000000000,0.0000000000,89.6310800310,89.6310798374,12925.4171654067,4.9957598587,79.8612070213
6,0.076335877863,2,HOURLY,4,7,DEC,87.2367993371,87.2367993371,1.0000000000,0.0000000000,89.6310800310,89.6310798374,12925.4171654067,4.9957598587,79.8612070213
6,0.076335877863,2,HOURLY,4,13,INC,17.6961218302,17.6961218302,1.0000000000,-0.0000000000,89.6310800956,89.6310800956,12335.3342840329,4.9957599298,93.2108748342
6,0.076335877863,2,HOURLY,4,13,DEC,87.2367995953,87.2367995953,1.0000000000,0.0000000000,89.6310800956,89.6310800956,12335.3342840329,4.9957599298,93.2108748342
6,0.076335877863,2,HOURLY,4,19,INC,17.6961218302,17.6961218302,1.0000000000,0.0000000000,89.6310800956,89.6310800956,11745.2514494395,4.9957599298,64.4299038342
6,0.076335877863,2,HOURLY,4,19,DEC,87.2367995953,87.2367995953,1.0000000000,0.0000000000,89.6310800956,89.6310800956,11745.2514494395,4.9957599298,64.4299038342
6,0.076335877863,2,HOURLY,4,169,INC,0.2656618787,0.2656618787,1.0000000000,0.0000000000,107.0615400471,107.0615400471,24201.2449872248,5.3807963867,106.4297963396
6,0.076335877863,2,HOURLY,4,169,DEC,104.6672595468,104.6672595468,1.0000000000,0.0000000000,107.0615400471,107.0615400471,24201.2449872248,5.3807963867,106.4297963396
6,0.076335877863,2,HOURLY,4,175,INC,0.2656618787,0.2656618787,1.0000000000,0.0000000000,107.0615400471,107.0615400471,25131.0429038958,5.3807963867,115.1182613396
6,0.076335877863,2,HOURLY,4,175,DEC,104.6672595468,104.6672595468,1.0000000000,0.0000000000,107.0615400471,107.0615400471,25131.0429038958,5.3807963867,115.1182613396
6,0.076335877863,2,HOURLY,4,181,INC,0.2656618787,0.2656618787,1.0000000000,0.0000000000,98.3594090236,107.0615400471,26060.8408205668,5.3807963867,50.6855993396
6,0.076335877863,2,HOURLY,4,181,DEC,74.8848184997,74.8848184997,1.0000000000,0.0000000000,98.3594090236,107.0615400471,26060.8408205668,5.3807963867,50.6855993396
6,0.076335877863,2,HOURLY,4,187,INC,9.6224470236,9.6224470236,1.0000000000,-0.0000000000,97.7047549022,97.7047549022,25967.7843008538,5.1741062931,108.3202213909
6,0.076335877863,2,HOURLY,4,187,DEC,95.3104744019,95.3104744019,1.0000000000,0.0000000000,97.7047549022,97.7047549022,25967.7843008538,5.1741062931,108.3202213909
6,0.076335877863,2,HOURLY,4,337,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,4952.7330965134,4.9066842858,42.1526772858
6,0.076335877863,2,HOURLY,4,337,DEC,70.7240630346,70.7240630346,1.0000000000,-0.0000000000,98.7518250000,98.7518250000,4952.7330965134,4.9066842858,42.1526772858
6,0.076335877863,2,HOURLY,4,343,INC,8.5753769258,5.5802973710,0.6507349379,2.9950795548,98.7518250000,98.7518250000,6223.7388952828,4.9066842858,4.9066842858
6,0.076335877863,2,HOURLY,4,343,DEC,80.3926335400,80.3926335400,1.0000000000,-0.0000000000,98.7518250000,98.7518250000,6223.7388952828,4.9066842858,4.9066842858
6,0.076335877863,2,HOURLY,4,349,INC,8.5753769258,8.5753769258,1.0000000000,-0.0000000000,98.7518250000,98.7518250000,7494.7446940523,4.9066842858,103.3128362858
6,0.076335877863,2,HOURLY,4,349,DEC,96.3575444997,96.3575444997,1.0000000000,0.0000000000,98.7518250000,98.7518250000,7494.7446940523,4.9066842858,103.3128362858
6,0.076335877863,2,HOURLY,4,355,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,8765.7504928217,4.9066842858,107.4897072858
6,0.076335877863,2,HOURLY,4,355,DEC,96.3575444997,96.3575444997,1.0000000000,0.0000000000,98.7518250000,98.7518250000,8765.7504928217,4.9066842858,107.4897072858
6,0.076335877863,2,HOURLY,4,505,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,1714.2471872258,5.5576326818,58.5159743396
6,0.076335877863,2,HOURLY,4,505,DEC,11.4174733120,7.5587227131,0.6620311260,3.8587505989,107.2383763422,107.2383763422,1714.2471872258,5.5576326818,58.5159743396
6,0.076335877863,2,HOURLY,4,511,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2025.1304905621,5.5576326818,62.9413703396
6,0.076335877863,2,HOURLY,4,511,DEC,11.4174733120,7.5587227131,0.6620311260,3.8587505989,107.2383763422,107.2383763422,2025.1304905621,5.5576326818,62.9413703396
6,0.076335877863,2,HOURLY,4,517,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2336.0137938985,5.5576326818,242.3408873396
6,0.076335877863,2,HOURLY,4,517,DEC,11.4174733120,7.5587227131,0.6620311260,3.8587505989,107.2383763422,107.2383763422,2336.0137938985,5.5576326818,242.3408873396
6,0.076335877863,2,HOURLY,4,523,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2646.8970972348,5.5576326818,148.0519043396
6,0.076335877863,2,HOURLY,4,523,DEC,11.4174733120,7.5587227131,0.6620311260,3.8587505989,107.2383763422,107.2383763422,2646.8970972348,5.5576326818,148.0519043396
6,0.076335877863,2,HOURLY,4,673,INC,1.4557779258,1.4557779258,1.0000000000,0.0000000000,99.0645560000,105.8714240000,10260.0544766408,5.5274368930,9.5190188930
6,0.076335877863,2,HOURLY,4,673,DEC,0.5097482857,0.5097482857,1.0000000000,-0.0000000000,99.0645560000,105.8714240000,10260.0544766408,5.5274368930,9.5190188930
6,0.076335877863,2,HOURLY,4,679,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10095.7836633001,5.5576326818,11.8889333396
6,0.076335877863,2,HOURLY,4,679,DEC,0.5097482857,0.5097482857,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10095.7836633001,5.5576326818,11.8889333396
6,0.076335877863,2,HOURLY,4,685,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10406.6669666364,5.5576326818,254.5108143396
6,0.076335877863,2,HOURLY,4,685,DEC,0.5097482857,0.5097482857,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10406.6669666364,5.5576326818,254.5108143396
6,0.076335877863,2,HOURLY,4,691,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,10717.5502699728,5.5576326818,114.1734443396
6,0.076335877863,2,HOURLY,4,691,DEC,0.5097482857,0.5097482857,1.0000000000,-0.0000000000,107.2383763422,107.2383763422,10717.5502699728,5.5576326818,114.1734443396
6,0.076335877863,2,HOURLY,12,1,INC,17.6961218302,17.6961218302,1.0000000000,-0.0000000000,89.6310800741,89.6310800956,13515.5000000000,4.9957599298,56.6862558342
6,0.076335877863,2,HOURLY,12,1,DEC,67.7779616518,67.7779616518,1.0000000000,0.0000000000,89.6310800741,89.6310800956,13515.5000000000,4.9957599298,56.6862558342
6,0.076335877863,2,HOURLY,12,7,INC,17.6961218302,17.6961218302,1.0000000000,0.0000000000,89.6310800741,89.6310798374,12925.4171654067,4.9957598587,79.8612070213
6,0.076335877863,2,HOURLY,12,7,DEC,65.0996686517,65.0996686517,1.0000000000,0.0000000000,89.6310800741,89.6310798374,12925.4171654067,4.9957598587,79.8612070213
6,0.076335877863,2,HOURLY,12,13,INC,17.6961218302,17.6961218302,1.0000000000,-0.0000000000,89.6310800956,89.6310800956,12335.3342840329,4.9957599298,93.2108748342
6,0.076335877863,2,HOURLY,12,13,DEC,62.4213754608,62.4213754608,1.0000000000,0.0000000000,89.6310800956,89.6310800956,12335.3342840329,4.9957599298,93.2108748342
6,0.076335877863,2,HOURLY,12,19,INC,17.6961218302,5.1259772144,0.2896667001,12.5701446158,88.5666027463,89.6310800956,11745.2514494395,4.9957599298,64.4299038342
6,0.076335877863,2,HOURLY,12,19,DEC,58.6527569629,58.5325018078,0.9979497101,0.1202551551,88.5666027463,89.6310800956,11745.2514494395,4.9957599298,64.4299038342
6,0.076335877863,2,HOURLY,12,169,INC,0.2656618787,0.2656618787,1.0000000000,-0.0000000000,107.0615400471,107.0615400471,24201.2449872248,5.3807963867,106.4297963396
6,0.076335877863,2,HOURLY,12,169,DEC,104.6672595468,104.6672595468,1.0000000000,0.0000000000,107.0615400471,107.0615400471,24201.2449872248,5.3807963867,106.4297963396
6,0.076335877863,2,HOURLY,12,175,INC,0.2656618787,0.2656618787,1.0000000000,0.0000000000,101.2679221899,107.0615400471,25131.0429038958,5.3807963867,115.1182613396
6,0.076335877863,2,HOURLY,12,175,DEC,74.8848184997,74.8848184997,1.0000000000,-0.0000000000,101.2679221899,107.0615400471,25131.0429038958,5.3807963867,115.1182613396
6,0.076335877863,2,HOURLY,12,181,INC,0.2656618787,0.2656618787,1.0000000000,-0.0000000000,96.5895296175,107.0615400471,26060.8408205668,5.3807963867,50.6855993396
6,0.076335877863,2,HOURLY,12,181,DEC,74.8848184997,74.8848184997,1.0000000000,0.0000000000,96.5895296175,107.0615400471,26060.8408205668,5.3807963867,50.6855993396
6,0.076335877863,2,HOURLY,12,187,INC,9.6224470236,5.6167746120,0.5837158259,4.0056724117,97.7047549022,97.7047549022,25967.7843008538,5.1741062931,108.3202213909
6,0.076335877863,2,HOURLY,12,187,DEC,95.3104744019,95.3104744019,1.0000000000,0.0000000000,97.7047549022,97.7047549022,25967.7843008538,5.1741062931,108.3202213909
6,0.076335877863,2,HOURLY,12,337,INC,8.5753769258,5.5802973710,0.6507349379,2.9950795548,98.7518250000,98.7518250000,4952.7330965134,4.9066842858,42.1526772858
6,0.076335877863,2,HOURLY,12,337,DEC,35.1710881491,35.1710881491,1.0000000000,0.0000000000,98.7518250000,98.7518250000,4952.7330965134,4.9066842858,42.1526772858
6,0.076335877863,2,HOURLY,12,343,INC,8.5753769258,5.5802973710,0.6507349379,2.9950795548,98.7518250000,98.7518250000,6223.7388952828,4.9066842858,4.9066842858
6,0.076335877863,2,HOURLY,12,343,DEC,41.8272774825,41.8272774825,1.0000000000,-0.0000000000,98.7518250000,98.7518250000,6223.7388952828,4.9066842858,4.9066842858
6,0.076335877863,2,HOURLY,12,349,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,7494.7446940523,4.9066842858,103.3128362858
6,0.076335877863,2,HOURLY,12,349,DEC,48.2150325301,48.2150325301,1.0000000000,0.0000000000,98.7518250000,98.7518250000,7494.7446940523,4.9066842858,103.3128362858
6,0.076335877863,2,HOURLY,12,355,INC,8.5753769258,8.5753769258,1.0000000000,0.0000000000,98.7518250000,98.7518250000,8765.7504928217,4.9066842858,107.4897072858
6,0.076335877863,2,HOURLY,12,355,DEC,54.6027875777,54.6027875777,1.0000000000,0.0000000000,98.7518250000,98.7518250000,8765.7504928217,4.9066842858,107.4897072858
6,0.076335877863,2,HOURLY,12,505,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,1714.2471872258,5.5576326818,58.5159743396
6,0.076335877863,2,HOURLY,12,505,DEC,4.1456541316,2.8594039320,0.6897352845,1.2862501996,107.2383763422,107.2383763422,1714.2471872258,5.5576326818,58.5159743396
6,0.076335877863,2,HOURLY,12,511,INC,0.0888255836,0.0888255836,1.0000000000,0.0000000000,107.2383763422,107.2383763422,2025.1304905621,5.5576326818,62.9413703396
