case,case_name,scenario,t,segment,y_seg,p_el_seg_MW
1,MONTHLY,2,387,1,0,0.0000000000
1,MONTHLY,2,387,2,0,0.0000000000
1,MONTHLY,2,387,3,0,0.0000000000
1,MONTHLY,2,387,4,0,0.0000000000
1,MONTHLY,2,387,5,0,0.0000000000
1,MONTHLY,2,387,6,1,92.0928068666
1,MONTHLY,2,388,1,0,0.0000000000
1,MONTHLY,2,388,2,0,0.0000000000
1,MONTHLY,2,388,3,0,0.0000000000
1,MONTHLY,2,388,4,0,0.0000000000
1,MONTHLY,2,388,5,0,0.0000000000
1,MONTHLY,2,388,6,1,92.0928068666
1,MONTHLY,2,389,1,0,0.0000000000
1,MONTHLY,2,389,2,0,0.0000000000
1,MONTHLY,2,389,3,0,0.0000000000
1,MONTHLY,2,389,4,0,0.0000000000
1,MONTHLY,2,389,5,0,0.0000000000
1,MONTHLY,2,389,6,1,92.0928068666
1,MONTHLY,2,390,1,0,0.0000000000
1,MONTHLY,2,390,2,0,0.0000000000
1,MONTHLY,2,390,3,0,0.0000000000
1,MONTHLY,2,390,4,0,0.0000000000
1,MONTHLY,2,390,5,0,0.0000000000
1,MONTHLY,2,390,6,1,92.0928068666
1,MONTHLY,2,391,1,0,0.0000000000
1,MONTHLY,2,391,2,0,0.0000000000
1,MONTHLY,2,391,3,0,0.0000000000
1,MONTHLY,2,391,4,0,0.0000000000
1,MONTHLY,2,391,5,0,0.0000000000
1,MONTHLY,2,391,6,1,92.0928068666
1,MONTHLY,2,392,1,0,0.0000000000
1,MONTHLY,2,392,2,0,0.0000000000
1,MONTHLY,2,392,3,0,0.0000000000
1,MONTHLY,2,392,4,0,0.0000000000
1,MONTHLY,2,392,5,0,0.0000000000
1,MONTHLY,2,392,6,1,92.0928068666
1,MONTHLY,2,393,1,0,0.0000000000
1,MONTHLY,2,393,2,0,0.0000000000
1,MONTHLY,2,393,3,0,0.0000000000
1,MONTHLY,2,393,4,0,0.0000000000
1,MONTHLY,2,393,5,0,0.0000000000
1,MONTHLY,2,393,6,1,92.0928068666
1,MONTHLY,2,394,1,0,0.0000000000
1,MONTHLY,2,394,2,0,0.0000000000
1,MONTHLY,2,394,3,0,0.0000000000
1,MONTHLY,2,394,4,0,0.0000000000
1,MONTHLY,2,394,5,0,0.0000000000
1,MONTHLY,2,394,6,1,92.0928068666
1,MONTHLY,2,395,1,0,0.0000000000
1,MONTHLY,2,395,2,0,0.0000000000
1,MONTHLY,2,395,3,0,0.0000000000
1,MONTHLY,2,395,4,0,0.0000000000
1,MONTHLY,2,395,5,0,0.0000000000
1,MONTHLY,2,395,6,1,92.0928068666
1,MONTHLY,2,396,1,0,0.0000000000
1,MONTHLY,2,396,2,0,0.0000000000
1,MONTHLY,2,396,3,0,0.0000000000
1,MONTHLY,2,396,4,0,0.0000000000
1,MONTHLY,2,396,5,0,0.0000000000
1,MONTHLY,2,396,6,1,92.0928068666
1,MONTHLY,2,397,1,0,0.0000000000
1,MONTHLY,2,397,2,0,0.0000000000
1,MONTHLY,2,397,3,0,0.0000000000
1,MONTHLY,2,397,4,0,0.0000000000
1,MONTHLY,2,397,5,0,0.0000000000
1,MONTHLY,2,397,6,1,92.0928068666
1,MONTHLY,2,398,1,0,0.0000000000
1,MONTHLY,2,398,2,0,0.0000000000
1,MONTHLY,2,398,3,0,0.0000000000
1,MONTHLY,2,398,4,0,0.0000000000
1,MONTHLY,2,398,5,0,0.0000000000
1,MONTHLY,2,398,6,1,92.0928068666
1,MONTHLY,2,399,1,0,0.0000000000
1,MONTHLY,2,399,2,0,0.0000000000
1,MONTHLY,2,399,3,0,0.0000000000
1,MONTHLY,2,399,4,0,0.0000000000
1,MONTHLY,2,399,5,0,0.0000000000
1,MONTHLY,2,399,6,1,92.0928068666
1,MONTHLY,2,400,1,0,0.0000000000
1,MONTHLY,2,400,2,0,0.0000000000
1,MONTHLY,2,400,3,0,0.0000000000
1,MONTHLY,2,400,4,0,0.0000000000
1,MONTHLY,2,400,5,0,0.0000000000
1,MONTHLY,2,400,6,1,92.0928068666
1,MONTHLY,2,401,1,0,0.0000000000
1,MONTHLY,2,401,2,0,0.0000000000
1,MONTHLY,2,401,3,0,0.0000000000
1,MONTHLY,2,401,4,0,0.0000000000
1,MONTHLY,2,401,5,0,0.0000000000
1,MONTHLY,2,401,6,1,92.0928068666
1,MONTHLY,2,402,1,0,0.0000000000
1,MONTHLY,2,402,2,0,0.0000000000
1,MONTHLY,2,402,3,0,0.0000000000
1,MONTHLY,2,402,4,0,0.0000000000
1,MONTHLY,2,402,5,0,0.0000000000
1,MONTHLY,2,402,6,1,92.0928068666
1,MONTHLY,2,403,1,0,0.0000000000
1,MONTHLY,2,403,2,0,0.0000000000
1,MONTHLY,2,403,3,0,0.0000000000
1,MONTHLY,2,403,4,0,0.0000000000
1,MONTHLY,2,403,5,0,0.0000000000
1,MONTHLY,2,403,6,1,92.0928068666
1,MONTHLY,2,404,1,0,0.0000000000
1,MONTHLY,2,404,2,0,0.0000000000
1,MONTHLY,2,404,3,0,0.0000000000
1,MONTHLY,2,404,4,0,0.0000000000
1,MONTHLY,2,404,5,0,0.0000000000
1,MONTHLY,2,404,6,1,92.0928068666
1,MONTHLY,2,405,1,0,0.0000000000
1,MONTHLY,2,405,2,0,0.0000000000
1,MONTHLY,2,405,3,0,0.0000000000
1,MONTHLY,2,405,4,0,0.0000000000
1,MONTHLY,2,405,5,0,0.0000000000
1,MONTHLY,2,405,6,1,92.0928068666
1,MONTHLY,2,406,1,0,0.0000000000
1,MONTHLY,2,406,2,0,0.0000000000
1,MONTHLY,2,406,3,0,0.0000000000
1,MONTHLY,2,406,4,0,0.0000000000
1,MONTHLY,2,406,5,0,0.0000000000
1,MONTHLY,2,406,6,1,92.0928068666
1,MONTHLY,2,407,1,0,0.0000000000
1,MONTHLY,2,407,2,0,0.0000000000
1,MONTHLY,2,407,3,0,0.0000000000
1,MONTHLY,2,407,4,0,0.0000000000
1,MONTHLY,2,407,5,0,0.0000000000
1,MONTHLY,2,407,6,1,92.0928068666
1,MONTHLY,2,408,1,0,0.0000000000
1,MONTHLY,2,408,2,0,0.0000000000
1,MONTHLY,2,408,3,0,0.0000000000
1,MONTHLY,2,408,4,0,0.0000000000
1,MONTHLY,2,408,5,0,0.0000000000
1,MONTHLY,2,408,6,1,92.0928068666
1,MONTHLY,2,409,1,0,0.0000000000
1,MONTHLY,2,409,2,0,0.0000000000
1,MONTHLY,2,409,3,0,0.0000000000
1,MONTHLY,2,409,4,0,0.0000000000
1,MONTHLY,2,409,5,0,0.0000000000
1,MONTHLY,2,409,6,1,92.0928068666
1,MONTHLY,2,410,1,0,0.0000000000
1,MONTHLY,2,410,2,0,0.0000000000
1,MONTHLY,2,410,3,0,0.0000000000
1,MONTHLY,2,410,4,0,0.0000000000
1,MONTHLY,2,410,5,0,0.0000000000
1,MONTHLY,2,410,6,1,92.0928068666
1,MONTHLY,2,411,1,0,0.0000000000
1,MONTHLY,2,411,2,0,0.0000000000
1,MONTHLY,2,411,3,0,0.0000000000
1,MONTHLY,2,411,4,0,0.0000000000
1,MONTHLY,2,411,5,0,0.0000000000
1,MONTHLY,2,411,6,1,92.0928068666
1,MONTHLY,2,412,1,0,0.0000000000
1,MONTHLY,2,412,2,0,0.0000000000
1,MONTHLY,2,412,3,0,0.0000000000
1,MONTHLY,2,412,4,0,0.0000000000
1,MONTHLY,2,412,5,0,0.0000000000
1,MONTHLY,2,412,6,1,92.0928068666
1,MONTHLY,2,413,1,0,0.0000000000
1,MONTHLY,2,413,2,0,0.0000000000
1,MONTHLY,2,413,3,0,0.0000000000
1,MONTHLY,2,413,4,0,0.0000000000
1,MONTHLY,2,413,5,0,0.0000000000
1,MONTHLY,2,413,6,1,92.0928068666
1,MONTHLY,2,414,1,0,0.0000000000
1,MONTHLY,2,414,2,0,0.0000000000
1,MONTHLY,2,414,3,0,0.0000000000
1,MONTHLY,2,414,4,0,0.0000000000
1,MONTHLY,2,414,5,0,0.0000000000
1,MONTHLY,2,414,6,1,92.0928068666
1,MONTHLY,2,415,1,0,0.0000000000
1,MONTHLY,2,415,2,0,0.0000000000
1,MONTHLY,2,415,3,0,0.0000000000
1,MONTHLY,2,415,4,0,0.0000000000
1,MONTHLY,2,415,5,0,0.0000000000
1,MONTHLY,2,415,6,1,92.0928068666
1,MONTHLY,2,416,1,0,0.0000000000
1,MONTHLY,2,416,2,0,0.0000000000
1,MONTHLY,2,416,3,0,0.0000000000
1,MONTHLY,2,416,4,0,0.0000000000
1,MONTHLY,2,416,5,0,0.0000000000
1,MONTHLY,2,416,6,1,92.0928068666
1,MONTHLY,2,417,1,0,0.0000000000
1,MONTHLY,2,417,2,0,0.0000000000
1,MONTHLY,2,417,3,0,0.0000000000
1,MONTHLY,2,417,4,0,0.0000000000
1,MONTHLY,2,417,5,0,0.0000000000
1,MONTHLY,2,417,6,1,92.0928068666
1,MONTHLY,2,418,1,0,0.0000000000
1,MONTHLY,2,418,2,0,0.0000000000
1,MONTHLY,2,418,3,0,0.0000000000
1,MONTHLY,2,418,4,0,0.0000000000
1,MONTHLY,2,418,5,0,0.0000000000
1,MONTHLY,2,418,6,1,92.0928068666
1,MONTHLY,2,419,1,0,0.0000000000
1,MONTHLY,2,419,2,0,0.0000000000
1,MONTHLY,2,419,3,0,0.0000000000
1,MONTHLY,2,419,4,0,0.0000000000
1,MONTHLY,2,419,5,0,0.0000000000
1,MONTHLY,2,419,6,1,92.0928068666
1,MONTHLY,2,420,1,0,0.0000000000
1,MONTHLY,2,420,2,0,0.0000000000
1,MONTHLY,2,420,3,0,0.0000000000
1,MONTHLY,2,420,4,0,0.0000000000
1,MONTHLY,2,420,5,0,0.0000000000
1,MONTHLY,2,420,6,1,92.0928068666
1,MONTHLY,2,421,1,0,0.0000000000
1,MONTHLY,2,421,2,0,0.0000000000
1,MONTHLY,2,421,3,0,0.0000000000
1,MONTHLY,2,421,4,0,0.0000000000
1,MONTHLY,2,421,5,0,0.0000000000
1,MONTHLY,2,421,6,1,92.0928068666
1,MONTHLY,2,422,1,0,0.0000000000
1,MONTHLY,2,422,2,0,0.0000000000
1,MONTHLY,2,422,3,0,0.0000000000
1,MONTHLY,2,422,4,0,0.0000000000
1,MONTHLY,2,422,5,0,0.0000000000
1,MONTHLY,2,422,6,1,92.0928068666
1,MONTHLY,2,423,1,0,0.0000000000
1,MONTHLY,2,423,2,0,0.0000000000
1,MONTHLY,2,423,3,0,0.0000000000
1,MONTHLY,2,423,4,0,0.0000000000
1,MONTHLY,2,423,5,0,0.0000000000
1,MONTHLY,2,423,6,1,92.0928068666
1,MONTHLY,2,424,1,0,0.0000000000
1,MONTHLY,2,424,2,0,0.0000000000
1,MONTHLY,2,424,3,0,0.0000000000
1,MONTHLY,2,424,4,0,0.0000000000
1,MONTHLY,2,424,5,0,0.0000000000
1,MONTHLY,2,424,6,1,92.0928068666
1,MONTHLY,2,425,1,0,0.0000000000
1,MONTHLY,2,425,2,0,0.0000000000
1,MONTHLY,2,425,3,0,0.0000000000
1,MONTHLY,2,425,4,0,0.0000000000
1,MONTHLY,2,425,5,0,0.0000000000
1,MONTHLY,2,425,6,1,92.0928068666
1,MONTHLY,2,426,1,0,0.0000000000
1,MONTHLY,2,426,2,0,0.0000000000
1,MONTHLY,2,426,3,0,0.0000000000
1,MONTHLY,2,426,4,0,0.0000000000
1,MONTHLY,2,426,5,0,0.0000000000
1,MONTHLY,2,426,6,1,92.0928068666
1,MONTHLY,2,427,1,0,0.0000000000
1,MONTHLY,2,427,2,0,0.0000000000
1,MONTHLY,2,427,3,0,0.0000000000
1,MONTHLY,2,427,4,0,0.0000000000
1,MONTHLY,2,427,5,0,0.0000000000
1,MONTHLY,2,427,6,1,92.0928068666
1,MONTHLY,2,428,1,0,0.0000000000
1,MONTHLY,2,428,2,0,0.0000000000
1,MONTHLY,2,428,3,0,0.0000000000
1,MONTHLY,2,428,4,0,0.0000000000
1,MONTHLY,2,428,5,0,0.0000000000
1,MONTHLY,2,428,6,1,92.0928068666
1,MONTHLY,2,429,1,0,0.0000000000
1,MONTHLY,2,429,2,0,0.0000000000
1,MONTHLY,2,429,3,0,0.0000000000
1,MONTHLY,2,429,4,0,0.0000000000
1,MONTHLY,2,429,5,0,0.0000000000
1,MONTHLY,2,429,6,1,92.0928068666
1,MONTHLY,2,430,1,0,0.0000000000
1,MONTHLY,2,430,2,0,0.0000000000
1,MONTHLY,2,430,3,0,0.0000000000
1,MONTHLY,2,430,4,0,0.0000000000
1,MONTHLY,2,430,5,0,0.0000000000
1,MONTHLY,2,430,6,1,92.0928068666
1,MONTHLY,2,431,1,0,0.0000000000
1,MONTHLY,2,431,2,0,0.0000000000
1,MONTHLY,2,431,3,0,0.0000000000
1,MONTHLY,2,431,4,0,0.0000000000
1,MONTHLY,2,431,5,0,0.0000000000
1,MONTHLY,2,431,6,1,92.0928068666
1,MONTHLY,2,432,1,0,0.0000000000
1,MONTHLY,2,432,2,0,0.0000000000
1,MONTHLY,2,432,3,0,0.0000000000
1,MONTHLY,2,432,4,0,0.0000000000
1,MONTHLY,2,432,5,0,0.0000000000
1,MONTHLY,2,432,6,1,92.0928068666
1,MONTHLY,2,433,1,0,0.0000000000
1,MONTHLY,2,433,2,0,0.0000000000
1,MONTHLY,2,433,3,0,0.0000000000
1,MONTHLY,2,433,4,0,0.0000000000
1,MONTHLY,2,433,5,0,0.0000000000
1,MONTHLY,2,433,6,1,92.0928068666
1,MONTHLY,2,434,1,0,0.0000000000
1,MONTHLY,2,434,2,0,0.0000000000
1,MONTHLY,2,434,3,0,0.0000000000
1,MONTHLY,2,434,4,0,0.0000000000
1,MONTHLY,2,434,5,0,0.0000000000
1,MONTHLY,2,434,6,1,92.0928068666
1,MONTHLY,2,435,1,0,0.0000000000
1,MONTHLY,2,435,2,0,0.0000000000
1,MONTHLY,2,435,3,0,0.0000000000
1,MONTHLY,2,435,4,0,0.0000000000
1,MONTHLY,2,435,5,0,0.0000000000
1,MONTHLY,2,435,6,1,92.0928068666
1,MONTHLY,2,436,1,0,0.0000000000
1,MONTHLY,2,436,2,0,0.0000000000
1,MONTHLY,2,436,3,0,0.0000000000
1,MONTHLY,2,436,4,0,0.0000000000
1,MONTHLY,2,436,5,0,0.0000000000
1,MONTHLY,2,436,6,1,92.0928068666
1,MONTHLY,2,437,1,0,0.0000000000
1,MONTHLY,2,437,2,0,0.0000000000
1,MONTHLY,2,437,3,0,0.0000000000
1,MONTHLY,2,437,4,0,0.0000000000
1,MONTHLY,2,437,5,0,0.0000000000
1,MONTHLY,2,437,6,1,92.0928068666
1,MONTHLY,2,438,1,0,0.0000000000
1,MONTHLY,2,438,2,0,0.0000000000
1,MONTHLY,2,438,3,0,0.0000000000
1,MONTHLY,2,438,4,0,0.0000000000
1,MONTHLY,2,438,5,0,0.0000000000
1,MONTHLY,2,438,6,1,92.0928068666
1,MONTHLY,2,439,1,0,0.0000000000
1,MONTHLY,2,439,2,0,0.0000000000
1,MONTHLY,2,439,3,0,0.0000000000
1,MONTHLY,2,439,4,0,0.0000000000
1,MONTHLY,2,439,5,0,0.0000000000
1,MONTHLY,2,439,6,1,92.0928068666
1,MONTHLY,2,440,1,0,0.0000000000
1,MONTHLY,2,440,2,0,0.0000000000
1,MONTHLY,2,440,3,0,0.0000000000
1,MONTHLY,2,440,4,0,0.0000000000
1,MONTHLY,2,440,5,0,0.0000000000
1,MONTHLY,2,440,6,1,92.0928068666
1,MONTHLY,2,441,1,0,0.0000000000
1,MONTHLY,2,441,2,0,0.0000000000
1,MONTHLY,2,441,3,0,0.0000000000
1,MONTHLY,2,441,4,0,0.0000000000
1,MONTHLY,2,441,5,0,0.0000000000
1,MONTHLY,2,441,6,1,92.0928068666
1,MONTHLY,2,442,1,0,0.0000000000
1,MONTHLY,2,442,2,0,0.0000000000
1,MONTHLY,2,442,3,0,0.0000000000
1,MONTHLY,2,442,4,0,0.0000000000
1,MONTHLY,2,442,5,0,0.0000000000
1,MONTHLY,2,442,6,1,92.0928068666
1,MONTHLY,2,443,1,0,0.0000000000
1,MONTHLY,2,443,2,0,0.0000000000
1,MONTHLY,2,443,3,0,0.0000000000
1,MONTHLY,2,443,4,0,0.0000000000
1,MONTHLY,2,443,5,0,0.0000000000
1,MONTHLY,2,443,6,1,92.0928068666
1,MONTHLY,2,444,1,0,0.0000000000
1,MONTHLY,2,444,2,0,0.0000000000
1,MONTHLY,2,444,3,0,0.0000000000
1,MONTHLY,2,444,4,0,0.0000000000
1,MONTHLY,2,444,5,0,0.0000000000
1,MONTHLY,2,444,6,1,92.0928068666
1,MONTHLY,2,445,1,0,0.0000000000
1,MONTHLY,2,445,2,0,0.0000000000
1,MONTHLY,2,445,3,0,0.0000000000
1,MONTHLY,2,445,4,0,0.0000000000
1,MONTHLY,2,445,5,0,0.0000000000
1,MONTHLY,2,445,6,1,92.0928068666
1,MONTHLY,2,446,1,0,0.0000000000
1,MONTHLY,2,446,2,0,0.0000000000
1,MONTHLY,2,446,3,0,0.0000000000
1,MONTHLY,2,446,4,0,0.0000000000
1,MONTHLY,2,446,5,0,0.0000000000
1,MONTHLY,2,446,6,1,92.0928068666
1,MONTHLY,2,447,1,0,0.0000000000
1,MONTHLY,2,447,2,0,0.0000000000
1,MONTHLY,2,447,3,0,0.0000000000
1,MONTHLY,2,447,4,0,0.0000000000
1,MONTHLY,2,447,5,0,0.0000000000
1,MONTHLY,2,447,6,1,92.0928068666
1,MONTHLY,2,448,1,0,0.0000000000
1,MONTHLY,2,448,2,0,0.0000000000
1,MONTHLY,2,448,3,0,0.0000000000
1,MONTHLY,2,448,4,0,0.0000000000
1,MONTHLY,2,448,5,0,0.0000000000
1,MONTHLY,2,448,6,1,92.0928068666
1,MONTHLY,2,449,1,0,0.0000000000
1,MONTHLY,2,449,2,0,0.0000000000
1,MONTHLY,2,449,3,0,0.0000000000
1,MONTHLY,2,449,4,0,0.0000000000
1,MONTHLY,2,449,5,0,0.0000000000
1,MONTHLY,2,449,6,1,92.0928068666
1,MONTHLY,2,450,1,0,0.0000000000
1,MONTHLY,2,450,2,0,0.0000000000
1,MONTHLY,2,450,3,0,0.0000000000
1,MONTHLY,2,450,4,0,0.0000000000
1,MONTHLY,2,450,5,0,0.0000000000
1,MONTHLY,2,450,6,1,92.0928068666
1,MONTHLY,2,451,1,0,0.0000000000
1,MONTHLY,2,451,2,0,0.0000000000
1,MONTHLY,2,451,3,0,0.0000000000
1,MONTHLY,2,451,4,0,0.0000000000
1,MONTHLY,2,451,5,0,0.0000000000
1,MONTHLY,2,451,6,1,92.0928068666
1,MONTHLY,2,452,1,0,0.0000000000
1,MONTHLY,2,452,2,0,0.0000000000
1,MONTHLY,2,452,3,0,0.0000000000
1,MONTHLY,2,452,4,0,0.0000000000
1,MONTHLY,2,452,5,0,0.0000000000
1,MONTHLY,2,452,6,1,92.0928068666
1,MONTHLY,2,453,1,0,0.0000000000
1,MONTHLY,2,453,2,0,0.0000000000
1,MONTHLY,2,453,3,0,0.0000000000
1,MONTHLY,2,453,4,0,0.0000000000
1,MONTHLY,2,453,5,0,0.0000000000
1,MONTHLY,2,453,6,1,92.0928068666
1,MONTHLY,2,454,1,0,0.0000000000
1,MONTHLY,2,454,2,0,0.0000000000
1,MONTHLY,2,454,3,0,0.0000000000
1,MONTHLY,2,454,4,0,0.0000000000
1,MONTHLY,2,454,5,0,0.0000000000
1,MONTHLY,2,454,6,1,92.0928068666
1,MONTHLY,2,455,1,0,0.0000000000
1,MONTHLY,2,455,2,0,0.0000000000
1,MONTHLY,2,455,3,0,0.0000000000
1,MONTHLY,2,455,4,0,0.0000000000
1,MONTHLY,2,455,5,0,0.0000000000
1,MONTHLY,2,455,6,1,92.0928068666
1,MONTHLY,2,456,1,0,0.0000000000
1,MONTHLY,2,456,2,0,0.0000000000
1,MONTHLY,2,456,3,0,0.0000000000
1,MONTHLY,2,456,4,0,0.0000000000
1,MONTHLY,2,456,5,0,0.0000000000
1,MONTHLY,2,456,6,1,92.0928068666
1,MONTHLY,2,457,1,0,0.0000000000
1,MONTHLY,2,457,2,0,0.0000000000
1,MONTHLY,2,457,3,0,0.0000000000
1,MONTHLY,2,457,4,0,0.0000000000
1,MONTHLY,2,457,5,0,0.0000000000
1,MONTHLY,2,457,6,1,92.0928068666
1,MONTHLY,2,458,1,0,0.0000000000
1,MONTHLY,2,458,2,0,0.0000000000
1,MONTHLY,2,458,3,0,0.0000000000
1,MONTHLY,2,458,4,0,0.0000000000
1,MONTHLY,2,458,5,0,0.0000000000
1,MONTHLY,2,458,6,1,92.0928068666
1,MONTHLY,2,459,1,0,0.0000000000
1,MONTHLY,2,459,2,0,0.0000000000
1,MONTHLY,2,459,3,0,0.0000000000
1,MONTHLY,2,459,4,0,0.0000000000
1,MONTHLY,2,459,5,0,0.0000000000
1,MONTHLY,2,459,6,1,92.0928068666
1,MONTHLY,2,460,1,0,0.0000000000
1,MONTHLY,2,460,2,0,0.0000000000
1,MONTHLY,2,460,3,0,0.0000000000
1,MONTHLY,2,460,4,0,0.0000000000
1,MONTHLY,2,460,5,0,0.0000000000
1,MONTHLY,2,460,6,1,92.0928068666
1,MONTHLY,2,461,1,0,0.0000000000
1,MONTHLY,2,461,2,0,0.0000000000
1,MONTHLY,2,461,3,0,0.0000000000
1,MONTHLY,2,461,4,0,0.0000000000
1,MONTHLY,2,461,5,0,0.0000000000
1,MONTHLY,2,461,6,1,92.0928068666
1,MONTHLY,2,462,1,0,0.0000000000
1,MONTHLY,2,462,2,0,0.0000000000
1,MONTHLY,2,462,3,0,0.0000000000
1,MONTHLY,2,462,4,0,0.0000000000
1,MONTHLY,2,462,5,0,0.0000000000
1,MONTHLY,2,462,6,1,92.0928068666
1,MONTHLY,2,463,1,0,0.0000000000
1,MONTHLY,2,463,2,0,0.0000000000
1,MONTHLY,2,463,3,0,0.0000000000
1,MONTHLY,2,463,4,0,0.0000000000
1,MONTHLY,2,463,5,0,0.0000000000
1,MONTHLY,2,463,6,1,92.0928068666
1,MONTHLY,2,464,1,0,0.0000000000
1,MONTHLY,2,464,2,0,0.0000000000
1,MONTHLY,2,464,3,0,0.0000000000
1,MONTHLY,2,464,4,0,0.0000000000
1,MONTHLY,2,464,5,0,0.0000000000
1,MONTHLY,2,464,6,1,92.0928068666
1,MONTHLY,2,465,1,0,0.0000000000
1,MONTHLY,2,465,2,0,0.0000000000
1,MONTHLY,2,465,3,0,0.0000000000
1,MONTHLY,2,465,4,0,0.0000000000
1,MONTHLY,2,465,5,0,0.0000000000
1,MONTHLY,2,465,6,1,92.0928068666
1,MONTHLY,2,466,1,0,0.0000000000
1,MONTHLY,2,466,2,0,0.0000000000
1,MONTHLY,2,466,3,0,0.0000000000
1,MONTHLY,2,466,4,0,0.0000000000
1,MONTHLY,2,466,5,0,0.0000000000
1,MONTHLY,2,466,6,1,92.0928068666
1,MONTHLY,2,467,1,0,0.0000000000
1,MONTHLY,2,467,2,0,0.0000000000
1,MONTHLY,2,467,3,0,0.0000000000
1,MONTHLY,2,467,4,0,0.0000000000
1,MONTHLY,2,467,5,0,0.0000000000
1,MONTHLY,2,467,6,1,92.0928068666
1,MONTHLY,2,468,1,0,0.0000000000
1,MONTHLY,2,468,2,0,0.0000000000
1,MONTHLY,2,468,3,0,0.0000000000
1,MONTHLY,2,468,4,0,0.0000000000
1,MONTHLY,2,468,5,0,0.0000000000
1,MONTHLY,2,468,6,1,92.0928068666
1,MONTHLY,2,469,1,0,0.0000000000
1,MONTHLY,2,469,2,0,0.0000000000
1,MONTHLY,2,469,3,0,0.0000000000
1,MONTHLY,2,469,4,0,0.0000000000
1,MONTHLY,2,469,5,0,0.0000000000
1,MONTHLY,2,469,6,1,92.0928068666
1,MONTHLY,2,470,1,0,0.0000000000
1,MONTHLY,2,470,2,0,0.0000000000
1,MONTHLY,2,470,3,0,0.0000000000
1,MONTHLY,2,470,4,0,0.0000000000
1,MONTHLY,2,470,5,0,0.0000000000
1,MONTHLY,2,470,6,1,92.0928068666
1,MONTHLY,2,471,1,0,0.0000000000
1,MONTHLY,2,471,2,0,0.0000000000
1,MONTHLY,2,471,3,0,0.0000000000
1,MONTHLY,2,471,4,0,0.0000000000
1,MONTHLY,2,471,5,0,0.0000000000
1,MONTHLY,2,471,6,1,92.0928068666
1,MONTHLY,2,472,1,0,0.0000000000
1,MONTHLY,2,472,2,0,0.0000000000
1,MONTHLY,2,472,3,0,0.0000000000
1,MONTHLY,2,472,4,0,0.0000000000
1,MONTHLY,2,472,5,0,0.0000000000
1,MONTHLY,2,472,6,1,92.0928068666
1,MONTHLY,2,473,1,0,0.0000000000
1,MONTHLY,2,473,2,0,0.0000000000
1,MONTHLY,2,473,3,0,0.0000000000
1,MONTHLY,2,473,4,0,0.0000000000
1,MONTHLY,2,473,5,0,0.0000000000
1,MONTHLY,2,473,6,1,92.0928068666
1,MONTHLY,2,474,1,0,0.0000000000
1,MONTHLY,2,474,2,0,0.0000000000
1,MONTHLY,2,474,3,0,0.0000000000
1,MONTHLY,2,474,4,0,0.0000000000
1,MONTHLY,2,474,5,0,0.0000000000
1,MONTHLY,2,474,6,1,92.0928068666
1,MONTHLY,2,475,1,0,0.0000000000
1,MONTHLY,2,475,2,0,0.0000000000
1,MONTHLY,2,475,3,0,0.0000000000
1,MONTHLY,2,475,4,0,0.0000000000
1,MONTHLY,2,475,5,0,0.0000000000
1,MONTHLY,2,475,6,1,92.0928068666
1,MONTHLY,2,476,1,0,0.0000000000
1,MONTHLY,2,476,2,0,0.0000000000
1,MONTHLY,2,476,3,0,0.0000000000
1,MONTHLY,2,476,4,0,0.0000000000
1,MONTHLY,2,476,5,0,0.0000000000
1,MONTHLY,2,476,6,1,92.0928068666
1,MONTHLY,2,477,1,0,0.0000000000
1,MONTHLY,2,477,2,0,0.0000000000
1,MONTHLY,2,477,3,0,0.0000000000
1,MONTHLY,2,477,4,0,0.0000000000
1,MONTHLY,2,477,5,0,0.0000000000
1,MONTHLY,2,477,6,1,92.0928068666
1,MONTHLY,2,478,1,0,0.0000000000
1,MONTHLY,2,478,2,0,0.0000000000
1,MONTHLY,2,478,3,0,0.0000000000
1,MONTHLY,2,478,4,0,0.0000000000
1,MONTHLY,2,478,5,0,0.0000000000
1,MONTHLY,2,478,6,1,92.0928068666
1,MONTHLY,2,479,1,0,0.0000000000
1,MONTHLY,2,479,2,0,0.0000000000
1,MONTHLY,2,479,3,0,0.0000000000
1,MONTHLY,2,479,4,0,0.0000000000
1,MONTHLY,2,479,5,0,0.0000000000
1,MONTHLY,2,479,6,1,92.0928068666
1,MONTHLY,2,480,1,0,0.0000000000
1,MONTHLY,2,480,2,0,0.0000000000
1,MONTHLY,2,480,3,0,0.0000000000
1,MONTHLY,2,480,4,0,0.0000000000
1,MONTHLY,2,480,5,0,0.0000000000
1,MONTHLY,2,480,6,1,92.0928068666
1,MONTHLY,2,481,1,0,0.0000000000
1,MONTHLY,2,481,2,0,0.0000000000
1,MONTHLY,2,481,3,0,0.0000000000
1,MONTHLY,2,481,4,0,0.0000000000
1,MONTHLY,2,481,5,0,0.0000000000
1,MONTHLY,2,481,6,1,92.0928068666
1,MONTHLY,2,482,1,0,0.0000000000
1,MONTHLY,2,482,2,0,0.0000000000
1,MONTHLY,2,482,3,0,0.0000000000
1,MONTHLY,2,482,4,0,0.0000000000
1,MONTHLY,2,482,5,0,0.0000000000
1,MONTHLY,2,482,6,1,92.0928068666
1,MONTHLY,2,483,1,0,0.0000000000
1,MONTHLY,2,483,2,0,0.0000000000
1,MONTHLY,2,483,3,0,0.0000000000
1,MONTHLY,2,483,4,0,0.0000000000
1,MONTHLY,2,483,5,0,0.0000000000
1,MONTHLY,2,483,6,1,92.0928068666
